"","id","date","time","timezone","user_id","tweet","mentions","urls","hashtags","place","photos","hashtags.1","near","processed_tweets","tweets_tokens","triggers","triggers2","triggers3","all_triggers","LOC"
"2390",5.59e+17,"24/01/2015",21:56:59,8,417566376,"@Aqil_Furste hahaha not as good as you idol íÁŒôŒÖŒçíÁŒôŒÖŒé stepzzzz je. I smell bullshit","['aqil_furste']","[]","[]","Central Region, Singapore","[]","[]","Singapore","furste hahaha not as good as you idol  stepzzzz je i smell bullshit","['furste', 'hahaha', 'not', 'as', 'good', 'as', 'you', 'idol', 'stepzzzz', 'je', 'i', 'smell', 'bullshit']",NA,NA,NA,NA,NA
"2391",5.59e+17,"24/01/2015",16:14:01,8,143055329,"I smell god damn good íÁŒôŒÖŒ_íÁŒôŒÖŒ†íÁŒôŒÖŒÊ","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","i smell god damn good","['i', 'smell', 'god', 'damn', 'good']",NA,NA,NA,NA,NA
"2392",5.59e+17,"24/01/2015",14:41:22,8,1009652245,"I like e smell of ginger oilíÁŒôŒÖŒçíÁŒôŒÖŒç","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i like e smell of ginger oil","['i', 'like', 'e', 'smell', 'of', 'ginger', 'oil']",NA,NA,"e","e",NA
"2393",5.59e+17,"24/01/2015",14:30:35,8,2992218767,"No Durians on the subway. Probably because they smell I assume. But what if you are transporting home? pic.twitter.com/66uosiaY9c","[]","[]","[]","Central Region, Singapore","['https://pbs.twimg.com/media/B8GFXYqCUAAB9Ld.jpg']","[]","Singapore","no durians on the subway probably because they smell i assume but what if you are transporting home pic twitter com66uosiay9c","['no', 'durians', 'on', 'the', 'subway', 'probably', 'because', 'they', 'smell', 'i', 'assume', 'but', 'what', 'if', 'you', 'are', 'transporting', 'home', 'pic', 'twitter', 'com66uosiay9c']",NA,NA,NA,NA,NA
"2394",5.59e+17,"24/01/2015",14:03:20,8,275878440,"28 to 18 Part 1Sometimes we need to Stop & Smell the Roses íÁŒôŒëŒ_í¢ŒìŒ_Correction: Longkang í¢ŒÖŒ_#CountdownTo18í¢ŒóŒ_  http://instagram.com/p/yOdcABKnj6/í‰Œæ","[]","['http://instagram.com/p/yOdcABKnj6/']","['#countdownto18']","Central Region, Singapore","[]","['#countdownto18']","Singapore","28 to 18 part 1sometimes we need to stop  smell the roses correction longkang   http instagram compyodcabknj6","['28', 'to', '18', 'part', '1', 'sometimes', 'we', 'need', 'to', 'stop', 'smell', 'the', 'roses', 'correction', 'longkang', 'http', 'instagram', 'compyodcabknj6']",NA,NA,NA,NA,NA
"2395",5.59e+17,"24/01/2015",09:03:25,8,1393732860,"I am back!! Feels like home! The all-familiar smell of weights! (@ California Fitness - @californiafitsg)  https://www.swarmapp.com/c/jSd9wP8teNRí‰Œæ","['californiafitsg']","['https://www.swarmapp.com/c/jSd9wP8teNR']","[]","Central Region, Singapore","[]","[]","Singapore","i am back feels like home the all familiar smell of weights  california fitness  https www swarmapp comcjsd9wp8tenr","['i', 'am', 'back', 'feels', 'like', 'home', 'the', 'all', 'familiar', 'smell', 'of', 'weights', 'california', 'fitness', 'https', 'www', 'swarmapp', 'comcjsd9wp8tenr']",NA,NA,"familiar","weights","california fitness"
"2396",5.59e+17,"24/01/2015",01:39:29,8,2236054232,"@kimjongsquid really ah!! how does it smell like? íÁŒôŒÖŒ‰íÁŒôŒÖŒ‰íÁŒôŒÖŒ‰","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","really ah how does it smell like","['really', 'ah', 'how', 'does', 'it', 'smell', 'like']",NA,NA,"it","it",NA
"2397",5.59e+17,"24/01/2015",01:21:47,8,2236054232,"@babehyunee ya i fell in love w the smell and the feeling after u apply íÁŒôŒÖŒç","['babehyunee']","[]","[]","North-East Region, Singapore","[]","[]","Singapore","ya i fell in love w the smell and the feeling after u apply","['ya', 'i', 'fell', 'in', 'love', 'w', 'the', 'smell', 'and', 'the', 'feeling', 'after', 'u', 'apply']",NA,NA,NA,NA,NA
"2398",5.59e+17,"24/01/2015",01:20:14,8,2236054232,"@kimjongsquid i smell my sister friend de i dont like leh!! grape one is damn nice the smell","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","i smell my sister friend de i dont like leh grape one is damn nice the smell","['i', 'smell', 'my', 'sister', 'friend', 'de', 'i', 'dont', 'like', 'leh', 'grape', 'one', 'is', 'damn', 'nice', 'the', 'smell']",NA,NA,NA,NA,NA
"2399",5.59e+17,"24/01/2015",00:50:01,8,187094617,"My parents room literally smell so good and so chilly WHY","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","my parents room literally smell so good and so chilly why","['my', 'parents', 'room', 'literally', 'smell', 'so', 'good', 'and', 'so', 'chilly', 'why']",NA,NA,"literally","literally",NA
"2400",5.59e+17,"23/01/2015",21:04:11,8,539106887,"@Harry_Styles I can't wait to smell you","['harry_styles']","[]","[]","East Region, Singapore","[]","[]","Singapore","styles i cant wait to smell you","['styles', 'i', 'cant', 'wait', 'to', 'smell', 'you']",NA,NA,NA,NA,NA
"2401",5.59e+17,"23/01/2015",19:27:34,8,2663053549,"I hate to be home this time nabey. Always got unwanted smell.","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i hate to be home this time nabey always got unwanted smell","['i', 'hate', 'to', 'be', 'home', 'this', 'time', 'nabey', 'always', 'got', 'unwanted', 'smell']",NA,NA,"unwanted","unwanted",NA
"2402",5.59e+17,"23/01/2015",18:13:35,8,86059618,"Japanese Restaurants have this smell. This special smell. The smell that i miss. @ Itacho Sushi atí¢ŒóŒ_  http://instagram.com/p/yMVR_YLp3C/í‰Œæ","[]","['http://instagram.com/p/yMVR_YLp3C/']","[]","Central Region, Singapore","[]","[]","Singapore","japanese restaurants have this smell this special smell the smell that i miss  itacho sushi at http instagram compymvrylp3c","['japanese', 'restaurants', 'have', 'this', 'smell', 'this', 'special', 'smell', 'the', 'smell', 'that', 'i', 'miss', 'itacho', 'sushi', 'at', 'http', 'instagram', 'compymvrylp3c']",NA,NA,"this","special","itacho sushi"
"2403",5.59e+17,"23/01/2015",18:02:23,8,53893195,"Earpiece can be used for noisy bus rides. How to save my nose for weird smell ... íÁŒôŒÖŒ_íÁŒôŒÖŒ‡","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","earpiece can be used for noisy bus rides how to save my nose for weird smell","['earpiece', 'can', 'be', 'used', 'for', 'noisy', 'bus', 'rides', 'how', 'to', 'save', 'my', 'nose', 'for', 'weird', 'smell']",NA,NA,"weird","weird",NA
"2404",5.59e+17,"23/01/2015",16:48:39,8,187094617,"Started using apple cider vinegar again& I literally have to start getting use of the smell all over again OMG #stinksobad","[]","[]","['#stinksobad']","North Region, Singapore","[]","['#stinksobad']","Singapore","started using apple cider vinegar again i literally have to start getting use of the smell all over again omg","['started', 'using', 'apple', 'cider', 'vinegar', 'again', 'i', 'literally', 'have', 'to', 'start', 'getting', 'use', 'of', 'the', 'smell', 'all', 'over', 'again', 'omg']",NA,NA,NA,NA,NA
"2405",5.58e+17,"23/01/2015",12:40:54,8,1254853244,"@kdramanut lol hahaha me i wanna smell his armpit!!!! He looks like he smells good! íÁŒôŒÖŒç","['kdramanut']","[]","[]","Central Region, Singapore","[]","[]","Singapore","lol hahaha me i wanna smell his armpit he looks like he smells good","['lol', 'hahaha', 'me', 'i', 'wanna', 'smell', 'his', 'armpit', 'he', 'looks', 'like', 'he', 'smells', 'good']",NA,NA,NA,NA,NA
"2406",5.58e+17,"23/01/2015",10:49:51,8,1555570081,"That house .. The smell the senses","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","that house the smell the senses","['that', 'house', 'the', 'smell', 'the', 'senses']",NA,NA,NA,NA,NA
"2407",5.58e+17,"23/01/2015",07:04:25,8,1731846540,"To the man infront of me U smell delicious keep it up HAHAHA","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","to the man infront of me u smell delicious keep it up hahaha","['to', 'the', 'man', 'infront', 'of', 'me', 'u', 'smell', 'delicious', 'keep', 'it', 'up', 'hahaha']",NA,NA,NA,NA,NA
"2408",5.58e+17,"22/01/2015",23:40:11,8,437175736,"Your voice, your smell, your smile, it all gets me high.","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","your voice your smell your smile it all gets me high","['your', 'voice', 'your', 'smell', 'your', 'smile', 'it', 'all', 'gets', 'me', 'high']",NA,NA,"your","your",NA
"2409",5.58e+17,"22/01/2015",19:42:37,8,420284180,"I cant tahan my hair sia. Kimak smelly bdh the asap smell íÁŒôŒÖŒ‡íÁŒôŒÖŒ‡íÁŒôŒÖŒ‡íÁŒôŒÖŒ‡íÁŒôŒÖŒ‡íÁŒôŒÖŒ‡","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i cant tahan my hair sia kimak smelly bdh the asap smell","['i', 'cant', 'tahan', 'my', 'hair', 'sia', 'kimak', 'smelly', 'bdh', 'the', 'asap', 'smell']",NA,NA,"kimak","kimak",NA
"2410",5.58e+17,"22/01/2015",19:33:36,8,420284180,"My hair smell like pasar malam nya asap eeee","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","my hair smell like pasar malam nya asap eeee","['my', 'hair', 'smell', 'like', 'pasar', 'malam', 'nya', 'asap', 'eeee']",NA,NA,"hair","hair",NA
"2411",5.58e+17,"22/01/2015",18:38:38,8,31378064,"I can smell the hospital from here. íÁŒôŒÖŒ_ @Valperkins04","['valperkins04']","[]","[]","Central Region, Singapore","[]","[]","Singapore","i can smell the hospital from here","['i', 'can', 'smell', 'the', 'hospital', 'from', 'here']",NA,NA,NA,NA,NA
"2412",5.58e+17,"22/01/2015",17:47:57,8,38844551,"I can already smell the roses I won't be getting on Valentines day & can already taste the chocolate I'll be buying for cheap the next dayíÁŒôŒÍŒ´","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","i can already smell the roses i wont be getting on valentines day  can already taste the chocolate ill be buying for cheap the next day","['i', 'can', 'already', 'smell', 'the', 'roses', 'i', 'wont', 'be', 'getting', 'on', 'valentines', 'day', 'can', 'already', 'taste', 'the', 'chocolate', 'ill', 'be', 'buying', 'for', 'cheap', 'the', 'next', 'day']",NA,NA,"already","already",NA
"2413",5.58e+17,"22/01/2015",15:11:59,8,360551332,"So honored to hear @MAMAD0_ @alyktty @huishanx saying that i smell nice today, made my day hahahaha thanks íÁŒôŒ»ŒÊ","['mamad0_', 'alyktty', 'huishanx']","[]","[]","Central Region, Singapore","[]","[]","Singapore","so honored to hear  saying that i smell nice today made my day hahahaha thanks","['so', 'honored', 'to', 'hear', 'saying', 'that', 'i', 'smell', 'nice', 'today', 'made', 'my', 'day', 'hahahaha', 'thanks']",NA,NA,NA,NA,NA
"2414",5.58e+17,"22/01/2015",15:00:44,8,2454744565,"Garbage truck smells like ciggaret smell . Wtf ?! íÁŒôŒÖŒ‰íÁŒôŒÖŒ‰ idiot sia !","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","garbage truck smells like ciggaret smell wtf  idiot sia","['garbage', 'truck', 'smells', 'like', 'ciggaret', 'smell', 'wtf', 'idiot', 'sia']",NA,NA,"truck","truck",NA
"2415",5.58e+17,"22/01/2015",08:15:43,8,222958812,"Hmmm i smell good. Must be the new sabun . HAHAHAHAHAHAHAHAHHAHA","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","hmmm i smell good must be the new sabun hahahahahahahahahhaha","['hmmm', 'i', 'smell', 'good', 'must', 'be', 'the', 'new', 'sabun', 'hahahahahahahahahhaha']",NA,NA,NA,NA,NA
"2416",5.58e+17,"21/01/2015",23:36:58,8,2733565393,"@yy_chee hahahahhahahaha HAHAHAHAHAHHA next next month i smell money","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","chee hahahahhahahaha hahahahahahha next next month i smell money","['chee', 'hahahahhahahaha', 'hahahahahahha', 'next', 'next', 'month', 'i', 'smell', 'money']",NA,NA,NA,NA,NA
"2417",5.58e+17,"21/01/2015",20:55:11,8,599974581,"@kurniadason  eeyyerr haven't bathe íÁŒôŒÖŒ_ i bet you smell NICE right nowíÁŒôŒÖŒ‰","['kurniadason']","[]","[]","North-East Region, Singapore","[]","[]","Singapore","eeyyerr havent bathe  i bet you smell nice right now","['eeyyerr', 'havent', 'bathe', 'i', 'bet', 'you', 'smell', 'nice', 'right', 'now']",NA,NA,NA,NA,NA
"2418",5.58e+17,"21/01/2015",20:46:18,8,515269835,"Fuhyo the train smell like curry leaves","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","fuhyo the train smell like curry leaves","['fuhyo', 'the', 'train', 'smell', 'like', 'curry', 'leaves']",NA,NA,"train","train",NA
"2419",5.58e+17,"21/01/2015",19:48:29,8,177895003,"Why does my hair smell like fruit tarts","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","why does my hair smell like fruit tarts","['why', 'does', 'my', 'hair', 'smell', 'like', 'fruit', 'tarts']",NA,NA,"hair","hair",NA
"2420",5.58e+17,"21/01/2015",19:11:38,8,827239308,"í¢ŒóŒì@crystalchng: the smell of the rain the thought of youí¢ŒóŒù","['crystalchng']","[]","[]","Central Region, Singapore","[]","[]","Singapore","the smell of the rain the thought of you","['the', 'smell', 'of', 'the', 'rain', 'the', 'thought', 'of', 'you']","rain",NA,NA,"rain",NA
"2421",5.58e+17,"21/01/2015",18:46:29,8,128795982,"@KIaus_ didn't know you smell this way!!! íÁŒôŒÖŒƒíÁŒôŒÖŒ± Omg. I'll not get close you!!!!!","['kiaus_']","[]","[]","East Region, Singapore","[]","[]","Singapore","didnt know you smell this way  omg ill not get close you","['didnt', 'know', 'you', 'smell', 'this', 'way', 'omg', 'ill', 'not', 'get', 'close', 'you']",NA,NA,NA,NA,NA
"2422",5.58e+17,"21/01/2015",11:40:32,8,1950478632,"""@Calciology: Ivanovic mustn't smell very nice..  https://vine.co/v/OImzJMxLLg3í‰Œæ"" hilarious","['calciology']","['https://vine.co/v/OImzJMxLLg3']","[]","Central Region, Singapore","[]","[]","Singapore","ivanovic mustnt smell very nice https vine covoimzjmxllg3 hilarious","['ivanovic', 'mustnt', 'smell', 'very', 'nice', 'https', 'vine', 'covoimzjmxllg3', 'hilarious']",NA,NA,"mustnt","mustnt",NA
"2423",5.58e+17,"20/01/2015",21:19:49,8,220408681,"Omg that smell íÁŒôŒÖŒçíÁŒôŒïŒëíÁŒôŒÍŒ¿","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","omg that smell","['omg', 'that', 'smell']",NA,NA,NA,NA,NA
"2424",5.58e+17,"20/01/2015",19:38:46,8,1539132060,"OMG YOU SMELL LIKE ROTTEN NACHOS.  HOLY FUCKIN SHIT","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","omg you smell like rotten nachos holy fuckin shit","['omg', 'you', 'smell', 'like', 'rotten', 'nachos', 'holy', 'fuckin', 'shit']",NA,"nachos",NA,"nachos",NA
"2425",5.57e+17,"20/01/2015",09:37:51,8,538594983,"í_Œ_Œïí_Œ_Œ‹í_Œ_ŒÁí_ŒîŒ_íÂŒ„Œè íÁŒôŒÍŒƒ#nail #polish #anna #sui #CNy #edition #first #time #try #there #has #rose #smell #on #myí¢ŒóŒ_  http://instagram.com/p/yDr4G6C-OO/í‰Œæ","[]","['http://instagram.com/p/yDr4G6C-OO/']","['#nail', '#polish', '#anna', '#sui', '#cny', '#edition', '#first', '#time', '#try', '#there', '#has', '#rose', '#smell', '#on', '#my']","Central Region, Singapore","[]","['#nail', '#polish', '#anna', '#sui', '#cny', '#edition', '#first', '#time', '#try', '#there', '#has', '#rose', '#smell', '#on', '#my']","Singapore","  http instagram compydr4g6c oo","['http', 'instagram', 'compydr4g6c', 'oo']",NA,NA,NA,NA,NA
"2426",5.57e+17,"20/01/2015",08:30:55,8,1503950635,"This belacan smell like getting stronger only íÁŒôŒÖŒ«","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","this belacan smell like getting stronger only","['this', 'belacan', 'smell', 'like', 'getting', 'stronger', 'only']",NA,"stronger","belacan","stronger belacan",NA
"2427",5.57e+17,"20/01/2015",07:46:38,8,1503950635,"Oh fugggggg I smell of belacannnnnn! íÁŒôŒÖŒ_íÁŒôŒÖŒ_íÁŒôŒÖŒ_ mummy why you cook early in the morning?íÁŒôŒÖŒ©íÁŒôŒÖŒ©íÁŒôŒÖŒ©","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","oh fugggggg i smell of belacannnnnn  mummy why you cook early in the morning","['oh', 'fugggggg', 'i', 'smell', 'of', 'belacannnnnn', 'mummy', 'why', 'you', 'cook', 'early', 'in', 'the', 'morning']",NA,NA,NA,NA,NA
"2428",5.57e+17,"19/01/2015",22:05:40,8,342824146,"Still can smell the air laut","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","still can smell the air laut","['still', 'can', 'smell', 'the', 'air', 'laut']",NA,NA,NA,NA,NA
"2429",5.57e+17,"19/01/2015",22:03:50,8,177945662,"Addicted to the smell of the white ointment íÁŒôŒïŒ€","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","addicted to the smell of the white ointment","['addicted', 'to', 'the', 'smell', 'of', 'the', 'white', 'ointment']","white",NA,NA,"white",NA
"2430",5.57e+17,"19/01/2015",21:41:01,8,776387142,"The smell of smoke everywhere","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","the smell of smoke everywhere","['the', 'smell', 'of', 'smoke', 'everywhere']",NA,NA,NA,NA,NA
"2431",5.57e+17,"19/01/2015",20:36:07,8,426599317,"I smell bad luck coming.","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","i smell bad luck coming","['i', 'smell', 'bad', 'luck', 'coming']",NA,NA,NA,NA,NA
"2432",5.57e+17,"19/01/2015",18:54:27,8,393197057,"Why do sec sch students smell like shit","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","why do sec sch students smell like shit","['why', 'do', 'sec', 'sch', 'students', 'smell', 'like', 'shit']",NA,NA,"students","students",NA
"2433",5.57e+17,"18/01/2015",20:45:55,8,2249711130,"omg i smell like a cat poo","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","omg i smell like a cat poo","['omg', 'i', 'smell', 'like', 'a', 'cat', 'poo']",NA,"cat",NA,"cat",NA
"2434",5.57e+17,"18/01/2015",17:00:50,8,368882797,"Ti  had to lift his arms to let me  smell his pits íÁŒôŒÖŒ‡íÁŒôŒÖŒ_ But who cares íÁŒôŒÖŒï I still pose for the cameraí¢ŒóŒ_  http://instagram.com/p/x_U-2gmaT6/í‰Œæ","[]","['http://instagram.com/p/x_U-2gmaT6/']","[]","North Region, Singapore","[]","[]","Singapore","ti had to lift his arms to let me smell his pits  but who cares  i still pose for the camera http instagram compxu 2gmat6","['ti', 'had', 'to', 'lift', 'his', 'arms', 'to', 'let', 'me', 'smell', 'his', 'pits', 'but', 'who', 'cares', 'i', 'still', 'pose', 'for', 'the', 'camera', 'http', 'instagram', 'compxu', '2gmat6']",NA,NA,"me","me",NA
"2435",5.56e+17,"17/01/2015",22:45:49,8,1672178952,"@omgitsmiraaa ada smell sehh....bau dia macam birthday gitu","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","ada smell sehh bau dia macam birthday gitu","['ada', 'smell', 'sehh', 'bau', 'dia', 'macam', 'birthday', 'gitu']",NA,NA,"ada","ada",NA
"2436",5.56e+17,"17/01/2015",21:13:33,8,478470102,"My hand smell like biryani rice. This isn't good cause I'm not Indian hahahaíÁŒôŒÖŒ‰íÁŒôŒÖŒ‰íÁŒôŒÖŒ‰","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","my hand smell like biryani rice this isnt good cause im not indian hahaha","['my', 'hand', 'smell', 'like', 'biryani', 'rice', 'this', 'isnt', 'good', 'cause', 'im', 'not', 'indian', 'hahaha']",NA,NA,"hand","hand",NA
"2437",5.56e+17,"17/01/2015",20:51:24,8,511848734,"NOSE GOT BLOOD SMELL","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","nose got blood smell","['nose', 'got', 'blood', 'smell']",NA,NA,"blood","blood",NA
"2438",5.56e+17,"17/01/2015",20:38:21,8,271315393,"Train smell like hotel","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","train smell like hotel","['train', 'smell', 'like', 'hotel']",NA,NA,"train","train",NA
"2439",5.56e+17,"17/01/2015",19:53:22,8,2927206446,"last rt: i smell yoonmin","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","last rt i smell yoonmin","['last', 'rt', 'i', 'smell', 'yoonmin']",NA,NA,NA,NA,NA
"2440",5.56e+17,"17/01/2015",18:30:43,8,404742497,"When the train stops at one-north station and the smell of bread from subway rushes in,IM HUNGRY BITCH I NEED A SANDWICH","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","when the train stops at one north station and the smell of bread from subway rushes in im hungry bitch i need a sandwich","['when', 'the', 'train', 'stops', 'at', 'one', 'north', 'station', 'and', 'the', 'smell', 'of', 'bread', 'from', 'subway', 'rushes', 'in', 'im', 'hungry', 'bitch', 'i', 'need', 'a', 'sandwich']","bread",NA,NA,"bread","one north station"
"2441",5.56e+17,"17/01/2015",17:39:50,8,328306409,"The smell of the lady's perfume beside me ..............","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","the smell of the ladys perfume beside me","['the', 'smell', 'of', 'the', 'ladys', 'perfume', 'beside', 'me']","ladys",NA,NA,"ladys",NA
"2442",5.56e+17,"17/01/2015",16:09:26,8,1450861638,"@xhpls thank you íÁŒôŒ»ŒÊíÁŒôŒ»ŒÊ i smell on tuesday heheíÁŒôŒÍŒ´íÁŒôŒ»Œ_","['xhpls']","[]","[]","West Region, Singapore","[]","[]","Singapore","thank you  i smell on tuesday hehe","['thank', 'you', 'i', 'smell', 'on', 'tuesday', 'hehe']",NA,NA,NA,NA,NA
"2443",5.56e+17,"17/01/2015",15:42:02,8,1450861638,"@xhpls BABY NICE SMELL ANOT","['xhpls']","[]","[]","West Region, Singapore","[]","[]","Singapore","baby nice smell anot","['baby', 'nice', 'smell', 'anot']",NA,NA,"nice","nice",NA
"2444",5.56e+17,"17/01/2015",13:45:11,8,437175736,"High on your smell","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","high on your smell","['high', 'on', 'your', 'smell']",NA,NA,"your","your",NA
"2445",5.56e+17,"17/01/2015",01:49:56,8,2200236103,"Is it me or does the twister fries smell like fried chicken or taste like ikeas chicken.....","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","is it me or does the twister fries smell like fried chicken or taste like ikeas chicken","['is', 'it', 'me', 'or', 'does', 'the', 'twister', 'fries', 'smell', 'like', 'fried', 'chicken', 'or', 'taste', 'like', 'ikeas', 'chicken']",NA,"chicken","fries","chicken fries",NA
"2446",5.56e+17,"16/01/2015",23:24:28,8,550081783,"Today I released a firefart in class and upon realization I panicked and tried to breathe it all in so no one else would smell it.","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","today i released a firefart in class and upon realization i panicked and tried to breathe it all in so no one else would smell it","['today', 'i', 'released', 'a', 'firefart', 'in', 'class', 'and', 'upon', 'realization', 'i', 'panicked', 'and', 'tried', 'to', 'breathe', 'it', 'all', 'in', 'so', 'no', 'one', 'else', 'would', 'smell', 'it']",NA,NA,"would","would",NA
"2447",5.56e+17,"16/01/2015",23:16:39,8,46359583,"@JUNJIU_ totally honored man, how u knw who the smelliest unless u smell their butts","['junjiu_']","[]","[]","North Region, Singapore","[]","[]","Singapore","totally honored man how u knw who the smelliest unless u smell their butts","['totally', 'honored', 'man', 'how', 'u', 'knw', 'who', 'the', 'smelliest', 'unless', 'u', 'smell', 'their', 'butts']",NA,NA,NA,NA,NA
"2448",5.56e+17,"16/01/2015",22:11:42,8,2951814259,"#beanboozled part 2 It stinks and totally smell like canned dog food still have the taste in my mouthí¢ŒóŒ_  http://instagram.com/p/x6u97ejCqs/í‰Œæ","[]","['http://instagram.com/p/x6u97ejCqs/']","['#beanboozled']","North-East Region, Singapore","[]","['#beanboozled']","Singapore","part 2 it stinks and totally smell like canned dog food still have the taste in my mouth http instagram compx6u97ejcqs","['part', '2', 'it', 'stinks', 'and', 'totally', 'smell', 'like', 'canned', 'dog', 'food', 'still', 'have', 'the', 'taste', 'in', 'my', 'mouth', 'http', 'instagram', 'compx6u97ejcqs']",NA,"dog","totally","dog totally",NA
"2449",5.56e+17,"16/01/2015",21:31:18,8,313872218,"His smell íÁŒôŒÖŒç","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","his smell","['his', 'smell']",NA,NA,"his","his",NA
"2450",5.56e+17,"16/01/2015",20:58:43,8,987921259,"Smell nice","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","smell nice","['smell', 'nice']",NA,NA,NA,NA,NA
"2451",5.56e+17,"16/01/2015",16:08:42,8,487500410,"I'll miss the smell of this block~ Jurong West st42","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","ill miss the smell of this block jurong west st42","['ill', 'miss', 'the', 'smell', 'of', 'this', 'block', 'jurong', 'west', 'st42']","block",NA,NA,"block","jurong west"
"2452",5.56e+17,"16/01/2015",06:25:10,8,347910883,"Smell hotdog !!!!!!","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","smell hotdog","['smell', 'hotdog']",NA,NA,NA,NA,NA
"2453",5.56e+17,"15/01/2015",22:05:38,8,63140665,"What is that smell","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","what is that smell","['what', 'is', 'that', 'smell']",NA,NA,NA,NA,NA
"2454",5.56e+17,"15/01/2015",21:48:14,8,264219109,"I reek of tobacco íÁŒôŒÖŒ‡ so bad I can smell it myself","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i reek of tobacco  so bad i can smell it myself","['i', 'reek', 'of', 'tobacco', 'so', 'bad', 'i', 'can', 'smell', 'it', 'myself']",NA,NA,NA,NA,NA
"2455",5.56e+17,"15/01/2015",20:39:05,8,40613923,"@zulariffinfc nie aiza cham nak kena ahdush betul lah dlm #IstikharahCinta. @FayeKusairi / Dina, wake up girl and smell the RIGHT roses...","['zulariffinfc', 'fayekusairi']","[]","['#istikharahcinta']","North Region, Singapore","[]","['#istikharahcinta']","Singapore","nie aiza cham nak kena ahdush betul lah dlm  dina wake up girl and smell the right roses","['nie', 'aiza', 'cham', 'nak', 'kena', 'ahdush', 'betul', 'lah', 'dlm', 'dina', 'wake', 'up', 'girl', 'and', 'smell', 'the', 'right', 'roses']",NA,NA,NA,"roses",NA
"2456",5.56e+17,"15/01/2015",20:01:44,8,1243241102,"Medicine smell íÁŒôŒÖŒ_","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","medicine smell","['medicine', 'smell']",NA,NA,"medicine","medicine",NA
"2457",5.56e+17,"15/01/2015",19:36:48,8,478721365,"There's new shampoo bars from lush... I really wanna just smell all of them","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","theres new shampoo bars from lush i really wanna just smell all of them","['theres', 'new', 'shampoo', 'bars', 'from', 'lush', 'i', 'really', 'wanna', 'just', 'smell', 'all', 'of', 'them']",NA,NA,NA,NA,NA
"2458",5.56e+17,"15/01/2015",18:08:57,8,222037611,"making cinnamon rolls & now my hands smell like cinnamon, sugar and vanilla, so pleasant hehehehe","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","making cinnamon rolls  now my hands smell like cinnamon sugar and vanilla so pleasant hehehehe","['making', 'cinnamon', 'rolls', 'now', 'my', 'hands', 'smell', 'like', 'cinnamon', 'sugar', 'and', 'vanilla', 'so', 'pleasant', 'hehehehe']",NA,NA,"hands","hands",NA
"2459",5.56e+17,"15/01/2015",16:10:22,8,149113860,"That's underground mrt smell íÁŒôŒÖŒç","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","thats underground mrt smell","['thats', 'underground', 'mrt', 'smell']",NA,NA,"mrt","mrt",NA
